,Name,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,meta_score,user_review
8746,NCAA Football 09,0.54,0.0,0.0,0.04,0.58,81,7.2
8747,NCAA Football 09,0.4,0.02,0.0,0.07,0.48,83,7.7
8748,NCAA Football 09,0.4,0.02,0.0,0.07,0.48,81,7.2
8749,NCAA Football 09,0.21,0.0,0.0,0.02,0.23,83,7.7
8750,NCAA Football 09,0.21,0.0,0.0,0.02,0.23,81,7.2
8751,NBA Live 09,0.5,0.14,0.0,0.07,0.71,77,7.5
8752,NBA Live 09,0.5,0.14,0.0,0.07,0.71,75,7.8
8753,NBA Live 09,0.46,0.0,0.02,0.04,0.52,77,7.5
8754,NBA Live 09,0.46,0.0,0.02,0.04,0.52,75,7.8
8755,NBA Live 09,0.32,0.01,0.01,0.05,0.39,77,7.5
8756,NBA Live 09,0.32,0.01,0.01,0.05,0.39,75,7.8
8757,NBA Live 09,0.23,0.07,0.03,0.06,0.39,77,7.5
8758,NBA Live 09,0.23,0.07,0.03,0.06,0.39,75,7.8
8759,Ratchet & Clank: Into the Nexus,0.3,0.29,0.0,0.11,0.71,76,8.2
8760,2014 FIFA World Cup Brazil,0.15,0.39,0.01,0.16,0.71,74,4.7
8761,2014 FIFA World Cup Brazil,0.15,0.39,0.01,0.16,0.71,73,4.6
8762,2014 FIFA World Cup Brazil,0.14,0.28,0.0,0.04,0.47,74,4.7
8763,2014 FIFA World Cup Brazil,0.14,0.28,0.0,0.04,0.47,73,4.6
8764,NHL 12,0.55,0.1,0.0,0.05,0.7,86,7.5
8765,NHL 12,0.55,0.1,0.0,0.05,0.7,86,7.1
8766,NHL 12,0.36,0.16,0.0,0.07,0.59,86,7.5
8767,NHL 12,0.36,0.16,0.0,0.07,0.59,86,7.1
8768,Infinite Undiscovery,0.34,0.18,0.12,0.06,0.7,68,7.1
8769,The Sims 2: Apartment Pets,0.32,0.31,0.0,0.07,0.7,50,2.2
8770,Star Wars: Obi-Wan,0.52,0.16,0.0,0.02,0.7,58,5.8
8771,F-14 Tomcat,0.5,0.19,0.0,0.01,0.7,67,8.0
8772,Jade Empire,0.48,0.19,0.0,0.03,0.7,89,8.4
8773,Prince of Persia: The Forgotten Sands,0.19,0.36,0.01,0.13,0.7,77,8.2
8774,Prince of Persia: The Forgotten Sands,0.19,0.36,0.01,0.13,0.7,75,6.7
8775,Prince of Persia: The Forgotten Sands,0.19,0.36,0.01,0.13,0.7,75,7.4
8776,Prince of Persia: The Forgotten Sands,0.19,0.36,0.01,0.13,0.7,74,7.8
8777,Prince of Persia: The Forgotten Sands,0.19,0.36,0.01,0.13,0.7,65,7.4
8778,Prince of Persia: The Forgotten Sands,0.19,0.36,0.01,0.13,0.7,57,6.8
8779,Prince of Persia: The Forgotten Sands,0.3,0.26,0.0,0.06,0.62,77,8.2
8780,Prince of Persia: The Forgotten Sands,0.3,0.26,0.0,0.06,0.62,75,6.7
8781,Prince of Persia: The Forgotten Sands,0.3,0.26,0.0,0.06,0.62,75,7.4
8782,Prince of Persia: The Forgotten Sands,0.3,0.26,0.0,0.06,0.62,74,7.8
8783,Prince of Persia: The Forgotten Sands,0.3,0.26,0.0,0.06,0.62,65,7.4
8784,Prince of Persia: The Forgotten Sands,0.3,0.26,0.0,0.06,0.62,57,6.8
8785,Prince of Persia: The Forgotten Sands,0.09,0.18,0.01,0.1,0.37,77,8.2
8786,Prince of Persia: The Forgotten Sands,0.09,0.18,0.01,0.1,0.37,75,6.7
8787,Prince of Persia: The Forgotten Sands,0.09,0.18,0.01,0.1,0.37,75,7.4
8788,Prince of Persia: The Forgotten Sands,0.09,0.18,0.01,0.1,0.37,74,7.8
8789,Prince of Persia: The Forgotten Sands,0.09,0.18,0.01,0.1,0.37,65,7.4
8790,Prince of Persia: The Forgotten Sands,0.09,0.18,0.01,0.1,0.37,57,6.8
8791,Prince of Persia: The Forgotten Sands,0.11,0.11,0.0,0.02,0.25,77,8.2
8792,Prince of Persia: The Forgotten Sands,0.11,0.11,0.0,0.02,0.25,75,6.7
8793,Prince of Persia: The Forgotten Sands,0.11,0.11,0.0,0.02,0.25,75,7.4
8794,Prince of Persia: The Forgotten Sands,0.11,0.11,0.0,0.02,0.25,74,7.8
8795,Prince of Persia: The Forgotten Sands,0.11,0.11,0.0,0.02,0.25,65,7.4
8796,Prince of Persia: The Forgotten Sands,0.11,0.11,0.0,0.02,0.25,57,6.8
8797,Prince of Persia: The Forgotten Sands,0.14,0.01,0.0,0.01,0.16,77,8.2
8798,Prince of Persia: The Forgotten Sands,0.14,0.01,0.0,0.01,0.16,75,6.7
8799,Prince of Persia: The Forgotten Sands,0.14,0.01,0.0,0.01,0.16,75,7.4
8800,Prince of Persia: The Forgotten Sands,0.14,0.01,0.0,0.01,0.16,74,7.8
8801,Prince of Persia: The Forgotten Sands,0.14,0.01,0.0,0.01,0.16,65,7.4
8802,Prince of Persia: The Forgotten Sands,0.14,0.01,0.0,0.01,0.16,57,6.8
8803,Prince of Persia: The Forgotten Sands,0.0,0.03,0.0,0.0,0.03,77,8.2
8804,Prince of Persia: The Forgotten Sands,0.0,0.03,0.0,0.0,0.03,75,6.7
8805,Prince of Persia: The Forgotten Sands,0.0,0.03,0.0,0.0,0.03,75,7.4
8806,Prince of Persia: The Forgotten Sands,0.0,0.03,0.0,0.0,0.03,74,7.8
8807,Prince of Persia: The Forgotten Sands,0.0,0.03,0.0,0.0,0.03,65,7.4
8808,Prince of Persia: The Forgotten Sands,0.0,0.03,0.0,0.0,0.03,57,6.8
8809,Advance Wars,0.5,0.19,0.0,0.01,0.7,92,8.9
8810,Ape Escape: On the Loose,0.52,0.01,0.12,0.05,0.7,66,7.0
8811,IL-2 Sturmovik: Birds of Prey,0.34,0.26,0.0,0.1,0.7,81,7.4
8812,IL-2 Sturmovik: Birds of Prey,0.34,0.26,0.0,0.1,0.7,80,8.1
8813,IL-2 Sturmovik: Birds of Prey,0.23,0.24,0.0,0.05,0.52,81,7.4
8814,IL-2 Sturmovik: Birds of Prey,0.23,0.24,0.0,0.05,0.52,80,8.1
8815,IL-2 Sturmovik: Birds of Prey,0.08,0.07,0.0,0.04,0.19,81,7.4
8816,IL-2 Sturmovik: Birds of Prey,0.08,0.07,0.0,0.04,0.19,80,8.1
8817,IL-2 Sturmovik: Birds of Prey,0.06,0.0,0.0,0.0,0.06,81,7.4
8818,IL-2 Sturmovik: Birds of Prey,0.06,0.0,0.0,0.0,0.06,80,8.1
8819,Mafia,0.34,0.27,0.0,0.09,0.7,88,9.2
8820,Mafia,0.34,0.27,0.0,0.09,0.7,66,8.6
8821,Mafia,0.34,0.27,0.0,0.09,0.7,65,8.3
8822,Mafia,0.17,0.05,0.0,0.01,0.23,88,9.2
8823,Mafia,0.17,0.05,0.0,0.01,0.23,66,8.6
8824,Mafia,0.17,0.05,0.0,0.01,0.23,65,8.3
8825,Mafia,0.0,0.04,0.0,0.01,0.05,88,9.2
8826,Mafia,0.0,0.04,0.0,0.01,0.05,66,8.6
8827,Mafia,0.0,0.04,0.0,0.01,0.05,65,8.3
8828,Mobile Suit Gundam: Journey to Jaburo,0.16,0.13,0.36,0.04,0.7,58,8.2
8829,TimeSplitters 2,0.34,0.27,0.0,0.09,0.7,90,8.7
8830,TimeSplitters 2,0.34,0.27,0.0,0.09,0.7,88,8.5
8831,TimeSplitters 2,0.34,0.27,0.0,0.09,0.7,88,7.6
8832,TimeSplitters 2,0.29,0.33,0.0,0.01,0.64,90,8.7
8833,TimeSplitters 2,0.29,0.33,0.0,0.01,0.64,88,8.5
8834,TimeSplitters 2,0.29,0.33,0.0,0.01,0.64,88,7.6
8835,TimeSplitters 2,0.34,0.09,0.0,0.01,0.44,90,8.7
8836,TimeSplitters 2,0.34,0.09,0.0,0.01,0.44,88,8.5
8837,TimeSplitters 2,0.34,0.09,0.0,0.01,0.44,88,7.6
8838,MotionSports,0.38,0.26,0.0,0.06,0.7,40,4.0
8839,MLB 08: The Show,0.64,0.0,0.0,0.05,0.7,85,8.7
8840,MLB 08: The Show,0.64,0.0,0.0,0.05,0.7,84,7.3
8841,MLB 08: The Show,0.64,0.0,0.0,0.05,0.7,83,7.8
8842,MLB 08: The Show,0.35,0.01,0.0,0.06,0.42,85,8.7
8843,MLB 08: The Show,0.35,0.01,0.0,0.06,0.42,84,7.3
8844,MLB 08: The Show,0.35,0.01,0.0,0.06,0.42,83,7.8
8845,MLB 08: The Show,0.3,0.0,0.0,0.02,0.33,85,8.7
8846,MLB 08: The Show,0.3,0.0,0.0,0.02,0.33,84,7.3
8847,MLB 08: The Show,0.3,0.0,0.0,0.02,0.33,83,7.8
8848,Classic NES Series: Zelda II: The Adventure of Link,0.37,0.14,0.17,0.01,0.7,73,7.3
8849,Disney's Chicken Little,0.5,0.18,0.0,0.01,0.7,68,tbd
8850,Disney's Chicken Little,0.5,0.18,0.0,0.01,0.7,67,tbd
8851,Disney's Chicken Little,0.5,0.18,0.0,0.01,0.7,60,8.5
8852,Disney's Chicken Little,0.32,0.25,0.0,0.08,0.65,68,tbd
8853,Disney's Chicken Little,0.32,0.25,0.0,0.08,0.65,67,tbd
8854,Disney's Chicken Little,0.32,0.25,0.0,0.08,0.65,60,8.5
8855,Disney's Chicken Little,0.21,0.05,0.0,0.01,0.27,68,tbd
8856,Disney's Chicken Little,0.21,0.05,0.0,0.01,0.27,67,tbd
8857,Disney's Chicken Little,0.21,0.05,0.0,0.01,0.27,60,8.5
8858,Disney's Chicken Little,0.1,0.03,0.0,0.0,0.14,68,tbd
8859,Disney's Chicken Little,0.1,0.03,0.0,0.0,0.14,67,tbd
8860,Disney's Chicken Little,0.1,0.03,0.0,0.0,0.14,60,8.5
8861,Metal Gear Solid: Portable Ops Plus,0.26,0.01,0.26,0.17,0.69,65,7.7
8862,Shrek the Third,0.54,0.1,0.0,0.06,0.69,70,3.9
8863,Shrek the Third,0.54,0.1,0.0,0.06,0.69,60,5.6
8864,Shrek the Third,0.54,0.1,0.0,0.06,0.69,57,tbd
8865,Shrek the Third,0.4,0.02,0.0,0.07,0.48,70,3.9
8866,Shrek the Third,0.4,0.02,0.0,0.07,0.48,60,5.6
8867,Shrek the Third,0.4,0.02,0.0,0.07,0.48,57,tbd
8868,Shrek the Third,0.08,0.15,0.0,0.09,0.32,70,3.9
8869,Shrek the Third,0.08,0.15,0.0,0.09,0.32,60,5.6
8870,Shrek the Third,0.08,0.15,0.0,0.09,0.32,57,tbd
8871,Shrek the Third,0.26,0.02,0.0,0.02,0.3,70,3.9
8872,Shrek the Third,0.26,0.02,0.0,0.02,0.3,60,5.6
8873,Shrek the Third,0.26,0.02,0.0,0.02,0.3,57,tbd
8874,Shrek the Third,0.26,0.01,0.0,0.02,0.29,70,3.9
8875,Shrek the Third,0.26,0.01,0.0,0.02,0.29,60,5.6
8876,Shrek the Third,0.26,0.01,0.0,0.02,0.29,57,tbd
8877,Test Drive Unlimited 2,0.3,0.32,0.0,0.07,0.69,72,5.8
8878,Test Drive Unlimited 2,0.3,0.32,0.0,0.07,0.69,70,6.5
8879,Test Drive Unlimited 2,0.3,0.32,0.0,0.07,0.69,68,6.5
8880,Test Drive Unlimited 2,0.16,0.35,0.01,0.12,0.64,72,5.8
8881,Test Drive Unlimited 2,0.16,0.35,0.01,0.12,0.64,70,6.5
8882,Test Drive Unlimited 2,0.16,0.35,0.01,0.12,0.64,68,6.5
8883,Test Drive Unlimited 2,0.05,0.11,0.0,0.03,0.2,72,5.8
8884,Test Drive Unlimited 2,0.05,0.11,0.0,0.03,0.2,70,6.5
8885,Test Drive Unlimited 2,0.05,0.11,0.0,0.03,0.2,68,6.5
8886,Halo 2 Multiplayer Map Pack,0.54,0.13,0.0,0.02,0.69,89,7.9
8887,Mortal Kombat: Shaolin Monks,0.58,0.02,0.0,0.09,0.69,78,7.2
8888,Mortal Kombat: Shaolin Monks,0.58,0.02,0.0,0.09,0.69,77,8.9
8889,Mortal Kombat: Shaolin Monks,0.23,0.07,0.0,0.01,0.31,78,7.2
8890,Mortal Kombat: Shaolin Monks,0.23,0.07,0.0,0.01,0.31,77,8.9
8891,MX vs. ATV Unleashed: On the Edge,0.64,0.0,0.0,0.05,0.69,68,8.1
8892,Mario Pinball Land,0.5,0.18,0.0,0.01,0.69,62,4.8
8893,The Sly Collection,0.52,0.09,0.01,0.07,0.69,85,8.8
8894,One Piece: Pirate Warriors 2,0.0,0.2,0.42,0.07,0.69,71,7.8
8895,One Piece: Pirate Warriors 2,0.0,0.0,0.12,0.0,0.12,71,7.8
8896,MX vs. ATV Untamed,0.55,0.08,0.0,0.06,0.69,70,8.3
8897,MX vs. ATV Untamed,0.55,0.08,0.0,0.06,0.69,70,6.9
8898,MX vs. ATV Untamed,0.55,0.08,0.0,0.06,0.69,67,6.6
8899,MX vs. ATV Untamed,0.55,0.08,0.0,0.06,0.69,61,tbd
8900,MX vs. ATV Untamed,0.55,0.08,0.0,0.06,0.69,59,7.5
8901,MX vs. ATV Untamed,0.55,0.08,0.0,0.06,0.69,53,7.7
8902,MX vs. ATV Untamed,0.35,0.18,0.0,0.12,0.65,70,8.3
8903,MX vs. ATV Untamed,0.35,0.18,0.0,0.12,0.65,70,6.9
8904,MX vs. ATV Untamed,0.35,0.18,0.0,0.12,0.65,67,6.6
8905,MX vs. ATV Untamed,0.35,0.18,0.0,0.12,0.65,61,tbd
8906,MX vs. ATV Untamed,0.35,0.18,0.0,0.12,0.65,59,7.5
8907,MX vs. ATV Untamed,0.35,0.18,0.0,0.12,0.65,53,7.7
8908,MX vs. ATV Untamed,0.35,0.06,0.0,0.05,0.46,70,8.3
8909,MX vs. ATV Untamed,0.35,0.06,0.0,0.05,0.46,70,6.9
8910,MX vs. ATV Untamed,0.35,0.06,0.0,0.05,0.46,67,6.6
8911,MX vs. ATV Untamed,0.35,0.06,0.0,0.05,0.46,61,tbd
8912,MX vs. ATV Untamed,0.35,0.06,0.0,0.05,0.46,59,7.5
8913,MX vs. ATV Untamed,0.35,0.06,0.0,0.05,0.46,53,7.7
8914,MX vs. ATV Untamed,0.32,0.01,0.0,0.05,0.38,70,8.3
8915,MX vs. ATV Untamed,0.32,0.01,0.0,0.05,0.38,70,6.9
8916,MX vs. ATV Untamed,0.32,0.01,0.0,0.05,0.38,67,6.6
8917,MX vs. ATV Untamed,0.32,0.01,0.0,0.05,0.38,61,tbd
8918,MX vs. ATV Untamed,0.32,0.01,0.0,0.05,0.38,59,7.5
8919,MX vs. ATV Untamed,0.32,0.01,0.0,0.05,0.38,53,7.7
8920,MX vs. ATV Untamed,0.29,0.03,0.0,0.03,0.34,70,8.3
8921,MX vs. ATV Untamed,0.29,0.03,0.0,0.03,0.34,70,6.9
8922,MX vs. ATV Untamed,0.29,0.03,0.0,0.03,0.34,67,6.6
8923,MX vs. ATV Untamed,0.29,0.03,0.0,0.03,0.34,61,tbd
8924,MX vs. ATV Untamed,0.29,0.03,0.0,0.03,0.34,59,7.5
8925,MX vs. ATV Untamed,0.29,0.03,0.0,0.03,0.34,53,7.7
8926,MX vs. ATV Untamed,0.11,0.0,0.0,0.01,0.12,70,8.3
8927,MX vs. ATV Untamed,0.11,0.0,0.0,0.01,0.12,70,6.9
8928,MX vs. ATV Untamed,0.11,0.0,0.0,0.01,0.12,67,6.6
8929,MX vs. ATV Untamed,0.11,0.0,0.0,0.01,0.12,61,tbd
8930,MX vs. ATV Untamed,0.11,0.0,0.0,0.01,0.12,59,7.5
8931,MX vs. ATV Untamed,0.11,0.0,0.0,0.01,0.12,53,7.7
8932,The Last Remnant,0.25,0.2,0.18,0.06,0.69,66,6.8
8933,The Last Remnant,0.25,0.2,0.18,0.06,0.69,66,8.2
8934,The Last Remnant,0.0,0.01,0.0,0.0,0.01,66,6.8
8935,The Last Remnant,0.0,0.01,0.0,0.0,0.01,66,8.2
8936,Baldur's Gate: Dark Alliance II,0.34,0.26,0.0,0.09,0.68,78,8.3
8937,Baldur's Gate: Dark Alliance II,0.34,0.26,0.0,0.09,0.68,77,7.9
8938,Baldur's Gate: Dark Alliance II,0.19,0.06,0.0,0.01,0.26,78,8.3
8939,Baldur's Gate: Dark Alliance II,0.19,0.06,0.0,0.01,0.26,77,7.9
8940,The Last Story,0.32,0.13,0.18,0.04,0.68,80,8.5
8941,Iron Man,0.32,0.25,0.0,0.11,0.68,56,6.2
8942,Iron Man,0.32,0.25,0.0,0.11,0.68,47,5.7
8943,Iron Man,0.32,0.25,0.0,0.11,0.68,45,5.8
8944,Iron Man,0.32,0.25,0.0,0.11,0.68,44,6.4
8945,Iron Man,0.32,0.25,0.0,0.11,0.68,44,6.8
8946,Iron Man,0.32,0.25,0.0,0.11,0.68,42,6.1
8947,Iron Man,0.32,0.25,0.0,0.11,0.68,32,2.7
8948,Iron Man,0.46,0.09,0.0,0.09,0.63,56,6.2
8949,Iron Man,0.46,0.09,0.0,0.09,0.63,47,5.7
8950,Iron Man,0.46,0.09,0.0,0.09,0.63,45,5.8
8951,Iron Man,0.46,0.09,0.0,0.09,0.63,44,6.4
8952,Iron Man,0.46,0.09,0.0,0.09,0.63,44,6.8
8953,Iron Man,0.46,0.09,0.0,0.09,0.63,42,6.1
8954,Iron Man,0.46,0.09,0.0,0.09,0.63,32,2.7
8955,Iron Man,0.31,0.22,0.0,0.06,0.59,56,6.2
8956,Iron Man,0.31,0.22,0.0,0.06,0.59,47,5.7
8957,Iron Man,0.31,0.22,0.0,0.06,0.59,45,5.8
8958,Iron Man,0.31,0.22,0.0,0.06,0.59,44,6.4
8959,Iron Man,0.31,0.22,0.0,0.06,0.59,44,6.8
8960,Iron Man,0.31,0.22,0.0,0.06,0.59,42,6.1
8961,Iron Man,0.31,0.22,0.0,0.06,0.59,32,2.7
8962,Iron Man,0.27,0.24,0.0,0.06,0.57,56,6.2
8963,Iron Man,0.27,0.24,0.0,0.06,0.57,47,5.7
8964,Iron Man,0.27,0.24,0.0,0.06,0.57,45,5.8
8965,Iron Man,0.27,0.24,0.0,0.06,0.57,44,6.4
8966,Iron Man,0.27,0.24,0.0,0.06,0.57,44,6.8
8967,Iron Man,0.27,0.24,0.0,0.06,0.57,42,6.1
8968,Iron Man,0.27,0.24,0.0,0.06,0.57,32,2.7
8969,Iron Man,0.36,0.0,0.0,0.19,0.54,56,6.2
8970,Iron Man,0.36,0.0,0.0,0.19,0.54,47,5.7
8971,Iron Man,0.36,0.0,0.0,0.19,0.54,45,5.8
8972,Iron Man,0.36,0.0,0.0,0.19,0.54,44,6.4
8973,Iron Man,0.36,0.0,0.0,0.19,0.54,44,6.8
8974,Iron Man,0.36,0.0,0.0,0.19,0.54,42,6.1
8975,Iron Man,0.36,0.0,0.0,0.19,0.54,32,2.7
8976,Iron Man,0.35,0.12,0.0,0.05,0.52,56,6.2
8977,Iron Man,0.35,0.12,0.0,0.05,0.52,47,5.7
8978,Iron Man,0.35,0.12,0.0,0.05,0.52,45,5.8
8979,Iron Man,0.35,0.12,0.0,0.05,0.52,44,6.4
8980,Iron Man,0.35,0.12,0.0,0.05,0.52,44,6.8
8981,Iron Man,0.35,0.12,0.0,0.05,0.52,42,6.1
8982,Iron Man,0.35,0.12,0.0,0.05,0.52,32,2.7
8983,Naruto: Clash of Ninja,0.53,0.14,0.0,0.02,0.68,72,7.8
8984,Prince of Persia: The Two Thrones,0.57,0.02,0.0,0.09,0.68,85,8.6
8985,Prince of Persia: The Two Thrones,0.57,0.02,0.0,0.09,0.68,85,8.0
8986,Prince of Persia: The Two Thrones,0.57,0.02,0.0,0.09,0.68,85,8.1
8987,Prince of Persia: The Two Thrones,0.57,0.02,0.0,0.09,0.68,84,7.7
8988,Prince of Persia: The Two Thrones,0.33,0.22,0.0,0.03,0.58,85,8.6
8989,Prince of Persia: The Two Thrones,0.33,0.22,0.0,0.03,0.58,85,8.0
8990,Prince of Persia: The Two Thrones,0.33,0.22,0.0,0.03,0.58,85,8.1
8991,Prince of Persia: The Two Thrones,0.33,0.22,0.0,0.03,0.58,84,7.7
8992,Prince of Persia: The Two Thrones,0.11,0.03,0.0,0.0,0.15,85,8.6
8993,Prince of Persia: The Two Thrones,0.11,0.03,0.0,0.0,0.15,85,8.0
8994,Prince of Persia: The Two Thrones,0.11,0.03,0.0,0.0,0.15,85,8.1
8995,Prince of Persia: The Two Thrones,0.11,0.03,0.0,0.0,0.15,84,7.7
8996,Hot Shots Golf: Open Tee 2,0.21,0.11,0.28,0.08,0.68,82,8.1
8997,Metro: Last Light,0.22,0.3,0.04,0.12,0.68,82,8.5
8998,Metro: Last Light,0.22,0.3,0.04,0.12,0.68,80,8.1
8999,Metro: Last Light,0.22,0.3,0.04,0.12,0.68,80,8.3
9000,Metro: Last Light,0.14,0.2,0.03,0.08,0.44,82,8.5
9001,Metro: Last Light,0.14,0.2,0.03,0.08,0.44,80,8.1
9002,Metro: Last Light,0.14,0.2,0.03,0.08,0.44,80,8.3
9003,Metro: Last Light,0.17,0.16,0.0,0.03,0.36,82,8.5
9004,Metro: Last Light,0.17,0.16,0.0,0.03,0.36,80,8.1
9005,Metro: Last Light,0.17,0.16,0.0,0.03,0.36,80,8.3
9006,Metro: Last Light,0.15,0.13,0.0,0.03,0.31,82,8.5
9007,Metro: Last Light,0.15,0.13,0.0,0.03,0.31,80,8.1
9008,Metro: Last Light,0.15,0.13,0.0,0.03,0.31,80,8.3
9009,Metro: Last Light,0.06,0.11,0.0,0.02,0.19,82,8.5
9010,Metro: Last Light,0.06,0.11,0.0,0.02,0.19,80,8.1
9011,Metro: Last Light,0.06,0.11,0.0,0.02,0.19,80,8.3
9012,Fossil Fighters: Champions,0.32,0.0,0.34,0.02,0.68,68,7.9
9013,Suikoden II,0.15,0.1,0.38,0.04,0.68,82,9.2
9014,Red Steel,0.55,0.04,0.04,0.05,0.68,63,6.7
9015,.hack//Mutation Part 2,0.23,0.18,0.2,0.06,0.68,76,8.5
9016,Midway Arcade Treasures 2,0.33,0.26,0.0,0.09,0.68,74,7.3
9017,Midway Arcade Treasures 2,0.33,0.26,0.0,0.09,0.68,74,7.8
9018,Midway Arcade Treasures 2,0.33,0.26,0.0,0.09,0.68,74,6.7
9019,Midway Arcade Treasures 2,0.24,0.05,0.0,0.01,0.31,74,7.3
9020,Midway Arcade Treasures 2,0.24,0.05,0.0,0.01,0.31,74,7.8
9021,Midway Arcade Treasures 2,0.24,0.05,0.0,0.01,0.31,74,6.7
9022,Midway Arcade Treasures 2,0.13,0.03,0.0,0.0,0.16,74,7.3
9023,Midway Arcade Treasures 2,0.13,0.03,0.0,0.0,0.16,74,7.8
9024,Midway Arcade Treasures 2,0.13,0.03,0.0,0.0,0.16,74,6.7
9025,100 Classic Books,0.13,0.52,0.0,0.02,0.67,70,6.5
9026,Unreal Tournament III,0.33,0.24,0.0,0.11,0.67,86,7.7
9027,Unreal Tournament III,0.33,0.24,0.0,0.11,0.67,83,8.0
9028,Unreal Tournament III,0.33,0.24,0.0,0.11,0.67,82,7.5
9029,Unreal Tournament III,0.25,0.17,0.01,0.05,0.47,86,7.7
9030,Unreal Tournament III,0.25,0.17,0.01,0.05,0.47,83,8.0
9031,Unreal Tournament III,0.25,0.17,0.01,0.05,0.47,82,7.5
9032,Unreal Tournament III,0.0,0.05,0.0,0.01,0.06,86,7.7
9033,Unreal Tournament III,0.0,0.05,0.0,0.01,0.06,83,8.0
9034,Unreal Tournament III,0.0,0.05,0.0,0.01,0.06,82,7.5
9035,Final Fantasy Crystal Chronicles: Ring of Fates,0.22,0.01,0.42,0.02,0.67,77,7.4
9036,Return to Castle Wolfenstein: Tides of War,0.49,0.16,0.0,0.02,0.67,84,8.2
9037,Lollipop Chainsaw,0.26,0.21,0.11,0.09,0.67,70,7.0
9038,Lollipop Chainsaw,0.26,0.21,0.11,0.09,0.67,67,7.2
9039,Lollipop Chainsaw,0.31,0.13,0.02,0.04,0.49,70,7.0
9040,Lollipop Chainsaw,0.31,0.13,0.02,0.04,0.49,67,7.2
9041,The Darkness,0.2,0.34,0.0,0.13,0.67,82,8.1
9042,The Darkness,0.2,0.34,0.0,0.13,0.67,80,7.7
9043,The Darkness,0.36,0.04,0.01,0.04,0.44,82,8.1
9044,The Darkness,0.36,0.04,0.01,0.04,0.44,80,7.7
9045,Star Wars: Republic Commando,0.48,0.17,0.0,0.02,0.67,78,8.6
9046,Star Wars: Republic Commando,0.48,0.17,0.0,0.02,0.67,70,4.9
9047,Star Wars: Republic Commando,0.48,0.17,0.0,0.02,0.67,58,7.2
9048,Star Wars: Republic Commando,0.0,0.04,0.0,0.01,0.05,78,8.6
9049,Star Wars: Republic Commando,0.0,0.04,0.0,0.01,0.05,70,4.9
9050,Star Wars: Republic Commando,0.0,0.04,0.0,0.01,0.05,58,7.2
9051,Armored Core 3,0.22,0.17,0.23,0.06,0.67,74,8.6
9052,Command & Conquer: Red Alert 3,0.01,0.64,0.0,0.02,0.67,82,6.9
9053,Command & Conquer: Red Alert 3,0.01,0.64,0.0,0.02,0.67,77,7.1
9054,Command & Conquer: Red Alert 3,0.01,0.64,0.0,0.02,0.67,75,7.5
9055,Command & Conquer: Red Alert 3,0.18,0.23,0.0,0.05,0.46,82,6.9
9056,Command & Conquer: Red Alert 3,0.18,0.23,0.0,0.05,0.46,77,7.1
9057,Command & Conquer: Red Alert 3,0.18,0.23,0.0,0.05,0.46,75,7.5
9058,Phoenix Wright: Ace Attorney - Trials and Tribulations,0.33,0.05,0.25,0.04,0.67,81,9.0
9059,Phoenix Wright: Ace Attorney - Trials and Tribulations,0.33,0.05,0.25,0.04,0.67,67,8.8
9060,NHL 13,0.51,0.11,0.0,0.05,0.67,84,6.8
9061,NHL 13,0.51,0.11,0.0,0.05,0.67,83,6.5
9062,NHL 13,0.33,0.22,0.0,0.1,0.65,84,6.8
9063,NHL 13,0.33,0.22,0.0,0.1,0.65,83,6.5
9064,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",0.48,0.18,0.0,0.01,0.67,72,6.4
9065,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",0.48,0.18,0.0,0.01,0.67,71,5.9
9066,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",0.48,0.18,0.0,0.01,0.67,71,5.5
9067,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",0.48,0.18,0.0,0.01,0.67,68,8.2
9068,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",0.48,0.18,0.0,0.01,0.67,66,6.0
9069,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",0.48,0.18,0.0,0.01,0.67,65,8.0
9070,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",0.36,0.01,0.0,0.06,0.43,72,6.4
